filename,scene_label,city,device,fold,scene_label_num
audio/bus-prague-1138-43428-0-a.wav,bus,prague,a,4,1
audio/bus-prague-1090-41915-2-a.wav,bus,prague,a,4,1
audio/bus-prague-1120-43397-2-a.wav,bus,prague,a,2,1
audio/bus-prague-1120-43871-2-s1.wav,bus,prague,s,0,1
audio/bus-prague-1090-41915-1-a.wav,bus,prague,a,4,1
audio/bus-prague-1120-43516-9-a.wav,bus,prague,a,1,1
audio/bus-prague-1147-43067-6-a.wav,bus,prague,a,3,1
audio/bus-prague-1138-41684-9-s3.wav,bus,prague,s,0,1
audio/bus-prague-1102-41318-9-a.wav,bus,prague,a,2,1
audio/bus-prague-1138-41684-4-s3.wav,bus,prague,s,2,1
audio/bus-prague-1120-40839-8-a.wav,bus,prague,a,1,1
audio/bus-prague-1138-41684-3-s3.wav,bus,prague,s,1,1
audio/bus-prague-1147-43067-0-a.wav,bus,prague,a,1,1
audio/bus-prague-1032-41120-0-a.wav,bus,prague,a,4,1
audio/bus-prague-1120-42683-0-a.wav,bus,prague,a,3,1
audio/bus-prague-1032-42822-0-a.wav,bus,prague,a,2,1
audio/bus-prague-1147-40467-7-a.wav,bus,prague,a,3,1
audio/bus-prague-1138-40826-8-s1.wav,bus,prague,s,4,1
audio/bus-prague-1147-41191-7-a.wav,bus,prague,a,0,1
audio/bus-prague-1030-40237-2-s2.wav,bus,prague,s,0,1
audio/bus-prague-1090-42491-0-s3.wav,bus,prague,s,1,1
audio/bus-prague-1102-41514-0-a.wav,bus,prague,a,3,1
audio/bus-prague-1102-44055-8-a.wav,bus,prague,a,4,1
audio/bus-prague-1147-43811-0-b.wav,bus,prague,b,2,1
audio/bus-prague-1138-40366-5-c.wav,bus,prague,c,0,1
audio/bus-prague-1090-41059-3-a.wav,bus,prague,a,2,1
audio/bus-prague-1102-41514-7-a.wav,bus,prague,a,1,1
audio/bus-prague-1102-42615-9-a.wav,bus,prague,a,4,1
audio/bus-prague-1030-41883-4-s1.wav,bus,prague,s,0,1
audio/bus-prague-1032-42940-0-s3.wav,bus,prague,s,3,1
audio/bus-prague-1138-41684-5-a.wav,bus,prague,a,4,1
audio/bus-prague-1138-43184-2-a.wav,bus,prague,a,4,1
audio/bus-prague-1030-40237-4-a.wav,bus,prague,a,3,1
audio/bus-prague-1138-41527-2-a.wav,bus,prague,a,3,1
audio/bus-prague-1032-43253-5-a.wav,bus,prague,a,3,1
audio/bus-prague-1147-40467-9-a.wav,bus,prague,a,4,1
audio/bus-prague-1030-40034-0-b.wav,bus,prague,b,0,1
audio/bus-prague-1102-42187-8-a.wav,bus,prague,a,3,1
audio/bus-prague-1138-40366-2-s3.wav,bus,prague,s,4,1
audio/bus-prague-1138-43495-3-s1.wav,bus,prague,s,4,1
audio/bus-prague-1120-43292-4-a.wav,bus,prague,a,1,1
audio/bus-prague-1032-42359-3-a.wav,bus,prague,a,2,1
audio/bus-prague-1102-42431-5-s3.wav,bus,prague,s,4,1
audio/bus-prague-1030-44021-0-a.wav,bus,prague,a,4,1
audio/bus-prague-1102-44055-3-a.wav,bus,prague,a,4,1
audio/bus-prague-1138-41684-8-s3.wav,bus,prague,s,1,1
audio/bus-prague-1030-40752-0-a.wav,bus,prague,a,2,1
audio/bus-prague-1147-41190-6-a.wav,bus,prague,a,1,1
audio/bus-prague-1102-42615-1-a.wav,bus,prague,a,2,1
audio/bus-prague-1090-40891-9-a.wav,bus,prague,a,1,1
audio/bus-prague-1032-43269-7-a.wav,bus,prague,a,3,1
audio/bus-prague-1138-40594-0-a.wav,bus,prague,a,3,1
audio/bus-prague-1120-43895-2-a.wav,bus,prague,a,2,1
audio/bus-prague-1120-43871-4-s1.wav,bus,prague,s,1,1
audio/bus-prague-1120-40839-9-a.wav,bus,prague,a,0,1
audio/bus-prague-1147-41496-5-a.wav,bus,prague,a,1,1
audio/bus-prague-1032-41544-8-a.wav,bus,prague,a,0,1
audio/bus-prague-1030-43400-9-a.wav,bus,prague,a,1,1
audio/bus-prague-1032-40036-0-a.wav,bus,prague,a,3,1
audio/bus-prague-1138-40594-7-a.wav,bus,prague,a,0,1
audio/bus-prague-1147-44077-3-a.wav,bus,prague,a,4,1
audio/bus-prague-1147-41190-2-a.wav,bus,prague,a,4,1
audio/bus-prague-1147-41191-8-a.wav,bus,prague,a,0,1
audio/bus-prague-1120-41942-4-a.wav,bus,prague,a,3,1
audio/bus-lyon-1159-40908-8-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1124-42726-5-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1001-42440-8-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1001-40306-5-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1124-42765-8-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1073-43808-4-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1159-43479-0-s3.wav,bus,lyon,s,4,1
audio/bus-lyon-1129-41793-2-s3.wav,bus,lyon,s,2,1
audio/bus-lyon-1001-43936-9-c.wav,bus,lyon,c,0,1
audio/bus-lyon-1124-41456-4-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1129-42709-9-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1129-40641-5-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1129-43108-3-s1.wav,bus,lyon,s,1,1
audio/bus-lyon-1124-43771-0-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1124-40724-1-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1124-42239-5-s2.wav,bus,lyon,s,1,1
audio/bus-lyon-1001-43076-5-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1159-43201-6-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1001-41759-6-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1073-41889-0-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1001-43936-2-c.wav,bus,lyon,c,3,1
audio/bus-lyon-1073-43978-3-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1129-42665-0-c.wav,bus,lyon,c,0,1
audio/bus-lyon-1124-42765-0-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1001-43360-9-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1001-43170-6-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1073-42927-4-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1073-41998-5-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1129-40291-1-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1124-41696-0-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1001-43587-4-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1129-40291-3-b.wav,bus,lyon,b,3,1
audio/bus-lyon-1124-43829-9-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1001-42828-6-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1073-42435-5-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1159-43479-7-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1124-40260-9-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1124-41696-4-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1129-41986-9-c.wav,bus,lyon,c,0,1
audio/bus-lyon-1073-40106-9-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1073-41763-0-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1073-41935-0-b.wav,bus,lyon,b,1,1
audio/bus-lyon-1001-42147-0-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1124-41696-5-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1124-43243-2-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1073-43808-9-s2.wav,bus,lyon,s,1,1
audio/bus-lyon-1001-40306-7-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1124-41456-0-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1073-42000-6-s3.wav,bus,lyon,s,1,1
audio/bus-lyon-1129-41766-4-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1159-43352-5-b.wav,bus,lyon,b,4,1
audio/bus-lyon-1129-42724-7-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1001-40001-6-s3.wav,bus,lyon,s,2,1
audio/bus-lyon-1124-41920-3-c.wav,bus,lyon,c,1,1
audio/bus-lyon-1124-42982-0-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1073-43630-9-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1073-42000-8-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1124-42239-5-b.wav,bus,lyon,b,3,1
audio/bus-lyon-1124-43829-4-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1073-40690-3-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1073-42435-4-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1073-42000-9-s3.wav,bus,lyon,s,4,1
audio/bus-lyon-1001-40001-9-s3.wav,bus,lyon,s,3,1
audio/bus-lyon-1159-41285-7-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1129-41793-1-s3.wav,bus,lyon,s,1,1
audio/bus-lyon-1159-41089-8-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1124-40459-0-s1.wav,bus,lyon,s,2,1
audio/bus-lyon-1124-40260-4-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1124-43771-6-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1159-43352-2-b.wav,bus,lyon,b,0,1
audio/bus-lyon-1073-43314-3-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1073-41889-3-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1129-43309-7-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1129-40370-6-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1124-41737-7-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1073-41929-0-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1073-43475-2-s1.wav,bus,lyon,s,4,1
audio/bus-lyon-1159-42272-8-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1124-42765-2-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1129-42709-5-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1073-41929-4-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1129-40370-8-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1129-42724-6-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1073-41935-5-b.wav,bus,lyon,b,3,1
audio/bus-lyon-1124-40459-3-s1.wav,bus,lyon,s,4,1
audio/bus-lyon-1073-43475-5-s1.wav,bus,lyon,s,0,1
audio/bus-lyon-1001-41187-0-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1129-40370-0-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1001-40044-5-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1073-42000-5-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1001-41759-3-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1073-43978-4-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1124-42586-8-b.wav,bus,lyon,b,4,1
audio/bus-lyon-1129-42665-1-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1073-42000-3-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1073-41998-1-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1073-41998-3-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1001-41759-7-s1.wav,bus,lyon,s,0,1
audio/bus-lyon-1001-44068-2-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1124-40922-5-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1129-43108-6-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1073-41935-0-c.wav,bus,lyon,c,1,1
audio/bus-lyon-1159-43201-5-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1124-41696-7-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1001-43529-1-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1129-42724-9-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1159-43479-5-s3.wav,bus,lyon,s,0,1
audio/bus-lyon-1159-42272-1-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1073-43518-2-s3.wav,bus,lyon,s,3,1
audio/bus-lyon-1124-43137-0-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1073-41889-8-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1001-43360-2-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1159-42272-7-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1124-41920-7-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1124-43771-8-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1001-43360-0-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1073-41935-1-c.wav,bus,lyon,c,2,1
audio/bus-lyon-1073-42927-1-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1159-43539-5-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1124-43910-9-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1159-41285-1-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1001-41759-9-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1073-43475-8-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1124-40260-3-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1073-43902-5-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1124-42355-4-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1001-43936-7-c.wav,bus,lyon,c,1,1
audio/bus-lyon-1124-42347-4-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1129-40626-1-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1129-43108-1-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1073-43518-7-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1124-43829-8-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1124-42765-1-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1159-43201-7-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1159-41089-2-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1001-42349-6-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1073-41998-6-s3.wav,bus,lyon,s,4,1
audio/bus-lyon-1124-41456-7-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1124-42982-0-s3.wav,bus,lyon,s,0,1
audio/bus-lyon-1129-41793-7-s3.wav,bus,lyon,s,1,1
audio/bus-lyon-1001-42828-1-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1001-43076-1-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1073-42985-9-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1073-41618-9-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1001-40164-2-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1129-42748-4-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1001-41978-4-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1124-43137-4-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1001-43587-8-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1124-43771-2-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1159-40908-3-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1073-43725-5-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1129-41986-1-c.wav,bus,lyon,c,2,1
audio/bus-lyon-1001-42828-8-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1073-43314-9-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1129-42302-1-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1159-43767-8-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1073-41621-1-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1073-42435-8-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1124-41163-8-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1073-43902-2-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1124-41696-1-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1001-43076-3-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1124-42586-1-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1001-44068-4-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1001-40306-3-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1001-42828-4-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1124-41001-4-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1124-41154-3-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1001-43116-6-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1124-42982-9-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1159-43539-2-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1073-40690-5-b.wav,bus,lyon,b,1,1
audio/bus-lyon-1129-43409-9-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1159-43539-1-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1159-43479-1-s3.wav,bus,lyon,s,0,1
audio/bus-lyon-1001-40164-0-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1129-40291-6-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1001-40693-9-s2.wav,bus,lyon,s,0,1
audio/bus-lyon-1159-43352-6-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1073-43638-7-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1001-41864-2-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1073-43638-2-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1124-42586-0-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1129-43309-0-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1124-43137-1-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1124-42239-3-b.wav,bus,lyon,b,2,1
audio/bus-lyon-1129-41793-2-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1129-42665-3-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1159-43352-6-b.wav,bus,lyon,b,0,1
audio/bus-lyon-1124-43243-0-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1001-40624-9-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1124-42586-6-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1073-43978-7-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1073-41935-0-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1129-42665-8-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1001-42828-5-s1.wav,bus,lyon,s,0,1
audio/bus-lyon-1073-41621-4-s2.wav,bus,lyon,s,2,1
audio/bus-lyon-1124-42239-4-s2.wav,bus,lyon,s,2,1
audio/bus-lyon-1001-43076-9-s1.wav,bus,lyon,s,3,1
audio/bus-lyon-1129-42709-3-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1159-43352-0-b.wav,bus,lyon,b,2,1
audio/bus-lyon-1001-43587-9-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1124-42726-5-s2.wav,bus,lyon,s,1,1
audio/bus-lyon-1001-41759-1-s1.wav,bus,lyon,s,3,1
audio/bus-lyon-1073-42000-3-s3.wav,bus,lyon,s,3,1
audio/bus-lyon-1129-43242-5-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1073-41621-2-s3.wav,bus,lyon,s,2,1
audio/bus-lyon-1073-43518-9-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1124-43243-8-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1124-42501-2-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1159-43539-6-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1124-42982-2-s3.wav,bus,lyon,s,3,1
audio/bus-lyon-1129-41793-3-s3.wav,bus,lyon,s,0,1
audio/bus-lyon-1073-43978-2-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1001-41978-8-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1124-41154-8-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1124-41920-4-c.wav,bus,lyon,c,3,1
audio/bus-lyon-1159-41285-9-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1129-40291-8-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1073-43725-6-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1001-43587-2-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1001-41864-4-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1001-43360-6-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1073-40106-3-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1129-40626-7-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1073-42000-7-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1073-43725-2-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1001-41978-3-s2.wav,bus,lyon,s,0,1
audio/bus-lyon-1129-43008-3-s1.wav,bus,lyon,s,3,1
audio/bus-lyon-1124-42347-1-c.wav,bus,lyon,c,4,1
audio/bus-lyon-1073-41889-4-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1124-42586-0-b.wav,bus,lyon,b,2,1
audio/bus-lyon-1001-41701-9-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1124-43802-3-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1129-42665-0-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1124-42726-8-s2.wav,bus,lyon,s,3,1
audio/bus-lyon-1073-42419-9-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1159-40908-5-s2.wav,bus,lyon,s,4,1
audio/bus-lyon-1124-43137-2-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1159-42892-9-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1124-43137-7-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1159-41285-3-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1073-41935-1-b.wav,bus,lyon,b,3,1
audio/bus-lyon-1073-42985-6-b.wav,bus,lyon,b,1,1
audio/bus-lyon-1159-41089-6-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1073-43808-2-s2.wav,bus,lyon,s,4,1
audio/bus-lyon-1073-40690-8-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1129-43008-9-s1.wav,bus,lyon,s,1,1
audio/bus-lyon-1124-40459-1-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1159-43352-0-s2.wav,bus,lyon,s,1,1
audio/bus-lyon-1073-41935-1-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1129-40291-1-b.wav,bus,lyon,b,0,1
audio/bus-lyon-1124-42347-0-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1073-43475-1-s1.wav,bus,lyon,s,1,1
audio/bus-lyon-1129-40641-1-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1129-43108-6-s1.wav,bus,lyon,s,2,1
audio/bus-lyon-1001-43116-8-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1073-43630-6-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1073-41929-1-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1073-43902-8-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1001-42440-9-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1129-42665-4-c.wav,bus,lyon,c,4,1
audio/bus-lyon-1073-43630-8-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1073-43475-3-s1.wav,bus,lyon,s,2,1
audio/bus-lyon-1124-41920-1-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1129-41793-9-s3.wav,bus,lyon,s,3,1
audio/bus-lyon-1124-43802-8-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1073-41621-5-s2.wav,bus,lyon,s,4,1
audio/bus-lyon-1124-41920-5-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1001-42147-2-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1124-41920-3-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1073-43902-6-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1129-43008-8-c.wav,bus,lyon,c,2,1
audio/bus-lyon-1124-42765-6-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1001-42828-0-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1073-43902-9-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1073-41618-4-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1073-40690-3-b.wav,bus,lyon,b,4,1
audio/bus-lyon-1129-42748-7-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1073-41621-8-s3.wav,bus,lyon,s,3,1
audio/bus-lyon-1073-43314-6-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1124-40459-6-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1073-43518-7-s3.wav,bus,lyon,s,2,1
audio/bus-lyon-1073-41621-5-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1129-41793-5-s3.wav,bus,lyon,s,4,1
audio/bus-lyon-1124-42347-3-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1001-41978-0-s2.wav,bus,lyon,s,1,1
audio/bus-lyon-1129-42665-8-c.wav,bus,lyon,c,3,1
audio/bus-lyon-1073-42985-7-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1001-41187-1-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1129-40641-3-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1159-43479-5-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1159-40908-3-s2.wav,bus,lyon,s,0,1
audio/bus-lyon-1124-40922-4-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1159-42272-9-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1001-41864-6-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1124-42982-6-s3.wav,bus,lyon,s,4,1
audio/bus-lyon-1159-43767-4-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1073-43630-5-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1129-42302-6-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1001-41978-7-s2.wav,bus,lyon,s,0,1
audio/bus-lyon-1129-42665-9-c.wav,bus,lyon,c,4,1
audio/bus-lyon-1001-40164-1-a.wav,bus,lyon,a,3,1
audio/bus-lyon-1124-41163-0-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1001-43587-3-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1129-41793-4-s3.wav,bus,lyon,s,2,1
audio/bus-lyon-1001-43170-4-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1129-43309-5-a.wav,bus,lyon,a,4,1
audio/bus-lyon-1073-41763-6-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1124-41001-8-a.wav,bus,lyon,a,0,1
audio/bus-lyon-1124-42982-5-s3.wav,bus,lyon,s,2,1
audio/bus-lyon-1073-42000-0-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1129-42709-2-a.wav,bus,lyon,a,2,1
audio/bus-lyon-1129-41766-2-a.wav,bus,lyon,a,1,1
audio/bus-lyon-1124-40459-3-a.wav,bus,lyon,a,2,1
audio/bus-barcelona-16-665-1-a.wav,bus,barcelona,a,3,1
audio/bus-barcelona-15-626-4-a.wav,bus,barcelona,a,2,1
audio/bus-barcelona-16-638-4-a.wav,bus,barcelona,a,4,1
audio/bus-barcelona-15-620-8-a.wav,bus,barcelona,a,2,1
audio/bus-barcelona-17-691-2-a.wav,bus,barcelona,a,3,1
audio/bus-barcelona-17-683-6-b.wav,bus,barcelona,b,2,1
audio/bus-barcelona-16-642-2-c.wav,bus,barcelona,c,1,1
audio/bus-barcelona-15-634-1-a.wav,bus,barcelona,a,3,1
audio/bus-barcelona-15-605-7-a.wav,bus,barcelona,a,3,1
